H,H_controller,J_res_norm,J_skew_error,R_config_block_norm,R_max_eig,R_min_eig,R_momentum_max,R_momentum_min,R_trace,T,V,chamfer,conservative_power,controller_dissipation,curve_area,curve_length,curve_to_target_mean,gamma_force_norm,gamma_max,gamma_min,gamma_speed_norm,gamma_stack_count,grad_norm,hausdorff,knot_floor_count,knot_gate,knot_interval_max,knot_interval_min,knot_interval_ratio,knot_period,max_discrete_curvature,measured_dHdt,p_gamma_norm,p_q_norm,plant_dissipation,power_balance_error,predicted_dHdt,q_force_max,q_force_norm,q_speed_max,q_speed_norm,self_intersections,step,t,target_to_curve_mean,total_dissipation
0.007200456224381924,0.0,168.13201904296875,0.0,7.790246486663818,2.0747900009155273,0.1359599381685257,2.0577392578125,0.19299177825450897,80.92691040039062,3.804402149398811e-05,0.007162412162870169,0.002704635029658675,-1.8189894035458565e-11,0.00012950408563483506,0.9491367340087891,6.8396172523498535,0.037356168031692505,0.0016278841067105532,-4.666831970214844,-5.081979274749756,0.8054811358451843,8,0.024149656295776367,0.13844482600688934,8,1.0,0.009358083829283714,0.006188422441482544,1.5121921300888062,0.12845700979232788,37.199188232421875,-0.0011095777153969047,0.002329327166080475,0.004672300536185503,0.0009756839135661721,-4.389672540151867e-06,-0.0011051880428567529,0.0018849385669454932,0.004018574953079224,0.02873423881828785,0.05982331559062004,0.0,245,1.225,0.052066728472709656,0.0011051880428567529
0.007194933015853167,0.0,168.13201904296875,0.0,7.790246486663818,2.0747900009155273,0.1359599381685257,2.0577392578125,0.19299177825450897,80.92691040039062,3.785803710343316e-05,0.007157074753195047,0.002704107668250799,-6.184563972055912e-11,0.00012838435941375792,0.949212908744812,6.83986234664917,0.03734093904495239,0.0016256979433819652,-4.667672634124756,-5.08302116394043,0.7980039715766907,8,0.024047276005148888,0.13827361166477203,8,1.0,0.009350256994366646,0.006181998178362846,1.5124975442886353,0.1283368617296219,37.209651947021484,-0.0010990537703037496,0.0023183857556432486,0.004686891566962004,0.0009665655670687556,-4.103756509744698e-06,-0.001094950013794005,0.0018793509807437658,0.0040212455205619335,0.02822636067867279,0.058846987783908844,0.0,246,1.23,0.05206218734383583,0.001094949897378683
0.007189465686678886,0.0,168.13201904296875,0.0,7.790246486663818,2.074789524078369,0.1359599381685257,2.0577392578125,0.19299177825450897,80.92691040039062,3.7682370020775124e-05,0.0071517834439873695,0.0027036136016249657,5.4569682106375694e-11,0.00012732793402392417,0.9492905139923096,6.840099811553955,0.03732607886195183,0.0016215963987633586,-4.6685051918029785,-5.084053993225098,0.7912293076515198,8,0.0239507257938385,0.1381026655435562,8,1.0,0.009342512115836143,0.006175636313855648,1.5128015279769897,0.12821796536445618,37.220176696777344,-0.0010889954864979022,0.002307930262759328,0.004700991790741682,0.0009578854660503566,-3.78210097553666e-06,-0.0010852133855223656,0.001885649049654603,0.004031638614833355,0.0278029665350914,0.058117493987083435,0.0,247,1.235,0.05205784738063812,0.0010852133855223656
0.007184043060988188,0.0,168.1320343017578,0.0,7.790246486663818,2.074789524078369,0.1359599381685257,2.057739496231079,0.19299177825450897,80.92691040039062,3.750834730453789e-05,0.007146534509956837,0.0027028564363718033,1.0913936421275139e-11,0.0001262737496290356,0.9493697881698608,6.840330123901367,0.03731146454811096,0.0016232500784099102,-4.66933012008667,-5.085078239440918,0.7839502692222595,8,0.023853840306401253,0.13793537020683289,8,1.0,0.009334844537079334,0.0061693331226706505,1.5131043195724487,0.1281001716852188,37.230499267578125,-0.0010794959962368241,0.0022974726743996143,0.00471517676487565,0.0009492664248682559,-3.95579263570223e-06,-0.001075540203601122,0.0018822025740519166,0.004037303850054741,0.02732185460627079,0.057230714708566666,0.0,248,1.24,0.05205126106739044,0.001075540203601122
0.007178670726716518,0.0,168.13204956054688,0.0,7.790247440338135,2.0747900009155273,0.1359599381685257,2.057739734649658,0.19299177825450897,80.92692565917969,3.734413257916458e-05,0.007141326554119587,0.002702094614505768,1.0913936421275139e-11,0.00012527205399237573,0.9494508504867554,6.840551853179932,0.03729709982872009,0.0016195919597521424,-4.670146942138672,-5.086093902587891,0.7770959734916687,8,0.02376151829957962,0.13776814937591553,8,1.0,0.009327257983386517,0.006163089536130428,1.5134061574935913,0.12798358500003815,37.240482330322266,-0.0010705552995205153,0.0022874686401337385,0.004728967789560556,0.0009410381317138672,-4.245084710441946e-06,-0.0010663102148100734,0.0018872440559789538,0.004046271555125713,0.026909127831459045,0.05650892108678818,0.0,249,1.245,0.05204455927014351,0.0010663102148100734
0.007173337507992983,0.0,168.1320343017578,0.0,7.790246963500977,2.0747900009155273,0.1359599381685257,2.057739734649658,0.19299177825450897,80.92691802978516,3.718217703863047e-05,0.0071361553855240345,0.002701359335333109,2.546585164964199e-11,0.0001242796570295468,0.9495335817337036,6.8407673835754395,0.037282999604940414,0.0016367888310924172,-4.670956134796143,-5.087100982666016,0.7691588401794434,8,0.023669643327593803,0.1376039981842041,8,1.0,0.009319747798144817,0.006156905088573694,1.5137065649032593,0.12786811590194702,37.25044631958008,-0.001061521470546745,0.0022774911485612392,0.004742856603115797,0.0009329696767963469,-4.272093065105578e-06,-0.0010572493774816394,0.0018903539748862386,0.00404741894453764,0.026438405737280846,0.055648136883974075,0.0,250,1.25,0.052038028836250305,0.0010572493774816394
0.007168055512011051,0.0,168.132080078125,0.0,7.790247917175293,2.0747904777526855,0.1359599381685257,2.057739496231079,0.19299177825450897,80.92693328857422,3.7035104469396174e-05,0.007131020538508892,0.002700649667531252,-3.637978807091713e-12,0.00012336885265540332,0.9496175050735474,6.840975284576416,0.037269122898578644,0.0016340245492756367,-4.671756267547607,-5.088099956512451,0.7626764178276062,8,0.023585302755236626,0.13743987679481506,8,1.0,0.00931232888251543,0.006150776986032724,1.5140085220336914,0.12775397300720215,37.260093688964844,-0.00105220824480059,0.002268262440338731,0.004756055306643248,0.0009254474425688386,-3.3919932320937343e-06,-0.0010488162515684962,0.0018947485368698835,0.004058938939124346,0.026059046387672424,0.05502912029623985,0.0,251,1.2550000000000001,0.05203164368867874,0.0010488162515684962
0.007162815425544977,0.0,168.132080078125,0.0,7.790248394012451,2.0747904777526855,0.1359599381685257,2.0577402114868164,0.19299177825450897,80.92694091796875,3.688954529934563e-05,0.007125925738364458,0.002699961420148611,0.0,0.00012245458492543548,0.9497032761573792,6.841176986694336,0.03725554794073105,0.001632085070014,-4.672549247741699,-5.089090824127197,0.7562653422355652,8,0.023500055074691772,0.13727611303329468,8,1.0,0.009304981678724289,0.006144703831523657,1.5143091678619385,0.12764090299606323,37.26982879638672,-0.0010438263416290507,0.0022590109147131443,0.004769463557749987,0.0009179440094158053,-3.4277327358946032e-06,-0.001040398608893156,0.0018950642552226782,0.0040654633194208145,0.025639524683356285,0.05426350608468056,0.0,252,1.26,0.052025385200977325,0.001040398608893156
0.007157617248594761,0.0,168.132080078125,0.0,7.790248394012451,2.0747904777526855,0.1359599381685257,2.0577399730682373,0.19299177825450897,80.92694091796875,3.674873732961714e-05,0.007120868656784296,0.0026992971543222666,1.0913936421275139e-11,0.00012156636512372643,0.9497904777526855,6.841371536254883,0.03724216669797897,0.001629626378417015,-4.67333459854126,-5.090074062347412,0.7499608397483826,8,0.02341713197529316,0.13711421191692352,8,1.0,0.009297710843384266,0.006138683762401342,1.5146098136901855,0.12752887606620789,37.27923583984375,-0.0010357238352298958,0.002249943558126688,0.00478278286755085,0.0009106152574531734,-3.5421689972502633e-06,-0.0010321816662326455,0.0018994417041540146,0.00407515000551939,0.025270506739616394,0.05366165563464165,0.0,253,1.2650000000000001,0.052019283175468445,0.0010321816662326455
0.0071524581871926785,0.0,168.13209533691406,0.0,7.790249347686768,2.0747904777526855,0.1359599381685257,2.0577402114868164,0.19299177825450897,80.92694091796875,3.661008668132126e-05,0.007115847896784544,0.0026986561715602875,3.637978807091713e-12,0.00012068492651451379,0.9498791694641113,6.841559410095215,0.03722905367612839,0.001632596249692142,-4.6741132736206055,-5.091049671173096,0.7433570027351379,8,0.02333454228937626,0.1372263878583908,8,1.0,0.009290507063269615,0.006132715847343206,1.5149091482162476,0.12741787731647491,37.288612365722656,-0.0010283663868904333,0.0022408992517739534,0.0047962358221411705,0.0009033604874275625,-4.32098750027224e-06,-0.001024045399390161,0.0019028313690796494,0.0040827407501637936,0.024900278076529503,0.05306040868163109,0.0,254,1.27,0.0520133376121521,0.001024045399390161
